id,cores,threads,name,processor_number,launch_date,lithography,bus_speed,base_frequency,turbo_frequency,configurable_tdp_up_frequency,cache_size,tdp,configurable_tdp_up,price,product_line,socket,memory_type,url,vertical_segment,max_memory_size,status,max_temp,sku,package_size
826,10,20,Intel Xeon E5-2658 v2,E5-2658V2,2013-08-01,22,8,2400,3000,,25600,95,,,"",FCLGA2011,DDR3 800/1066/1333/1600/1866,https://ark.intel.com/content/www/us/en/ark/products/76160/intel-xeon-processor-e52658-v2-25m-cache-2-40-ghz.html,Embedded,805306368,Launched,87,76160,52.5mm x 45mm
827,10,20,Intel Xeon E5-2648L v2,E5-2648LV2,2013-08-01,22,8,1900,2500,,25600,70,,,"",FCLGA2011,DDR3 800/1066/1333/1600/1866,https://ark.intel.com/content/www/us/en/ark/products/76159/intel-xeon-processor-e52648l-v2-25m-cache-1-90-ghz.html,Embedded,805306368,Launched,92,76159,52.5mm x 45mm
828,8,16,Intel Xeon E5-2628L v2,E5-2628LV2,2013-08-01,22,7.2,1900,2400,,20480,70,,,"",FCLGA2011,DDR3 800/1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/76158/intel-xeon-processor-e52628l-v2-20m-cache-1-90-ghz.html,Embedded,805306368,Launched,92,76158,52.5mm x 45mm
829,4,4,Intel Xeon E5-2603 v2,E5-2603V2,2013-08-01,22,6.4,1800,,,10240,80,,,"",FCLGA2011,DDR3 800/1066/1333,https://ark.intel.com/content/www/us/en/ark/products/76157/intel-xeon-processor-e52603-v2-10m-cache-1-80-ghz.html,Server,805306368,Discontinued,71,76157,52.5mm x 45mm
830,4,8,Intel Xeon E5-2418L,E5-2418L,2012-05-01,32,6.4,2000,2100,,10240,50,,,"",FCLGA1356,DDR3 800/1066/1333,https://ark.intel.com/content/www/us/en/ark/products/67026/intel-xeon-processor-e52418l-10m-2-0-ghz-6-4-gts-intel-qpi.html,Embedded,402653184,Launched,91,67026,
831,6,12,Intel Xeon E5-2428L,E5-2428L,2012-05-01,32,7.2,1800,2000,,15360,60,,,"",FCLGA1356,DDR3 800/1066/1333,https://ark.intel.com/content/www/us/en/ark/products/67025/intel-xeon-processor-e52428l-15m-1-8-ghz-7-2-gts-intel-qpi.html,Embedded,402653184,Discontinued,89,67025,LGA1356
832,8,16,Intel Xeon E5-2448L,E5-2448L,2012-05-01,32,8,1800,2100,,20480,70,,,"",FCLGA1356,DDR3 800/1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/67024/intel-xeon-processor-e52448l-20m-1-8-ghz-8-0-gts-intel-qpi.html,Embedded,402653184,Launched,91,67024,
833,6,12,Intel Xeon E5-1428L,E5-1428L,2012-05-01,32,0,1800,,,15360,60,,,"",FCLGA1356,DDR3 800/1066/1333,https://ark.intel.com/content/www/us/en/ark/products/66662/intel-xeon-processor-e51428l-15m-cache-1-8-ghz.html,Server,,Discontinued,,66662,45mm x 42.5mm
834,8,16,Intel Xeon Silver 4215R,4215R,2020-02-01,14,,3200,4000,,11264,130,,,"",FCLGA3647,DDR4-2400,https://ark.intel.com/content/www/us/en/ark/products/199349/intel-xeon-silver-4215r-processor-11m-cache-3-20-ghz.html,Server,1073741824,Launched,79,199349,76.0mm x 56.5mm
835,16,32,Intel Xeon Gold 6208U,6208U,2020-02-01,14,,2900,3900,,22528,150,,,"",FCLGA3647,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/199348/intel-xeon-gold-6208u-processor-22m-cache-2-90-ghz.html,Server,1073741824,Launched,85,199348,76.0mm x 56.5mm
836,16,32,Intel Xeon Gold 6226R,6226R,2020-02-01,14,,2900,3900,,22528,150,,,"",FCLGA3647,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/199347/intel-xeon-gold-6226r-processor-22m-cache-2-90-ghz.html,Server,1073741824,Launched,85,199347,76.0mm x 56.5mm
837,26,52,Intel Xeon Gold 6230R,6230R,2020-02-01,14,,2100,4000,,36608,150,,,"",FCLGA3647,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/199346/intel-xeon-gold-6230r-processor-35-75m-cache-2-10-ghz.html,Server,1073741824,Launched,85,199346,76.0mm x 56.5mm
838,28,56,Intel Xeon Gold 6238R,6238R,2020-02-01,14,,2200,4000,,39424,165,,,"",FCLGA3647,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/199345/intel-xeon-gold-6238r-processor-38-5m-cache-2-20-ghz.html,Server,1073741824,Launched,89,199345,76.0mm x 56.5mm
839,10,20,Intel Xeon Silver 4210T,4210T,2020-02-01,14,,2300,3200,,14080,95,,,"",FCLGA3647,DDR4-2400,https://ark.intel.com/content/www/us/en/ark/products/199344/intel-xeon-silver-4210t-processor-13-75m-cache-2-30-ghz.html,Server,1073741824,Launched,91,199344,76.0mm x 56.5mm
840,24,48,Intel Xeon Gold 6240R,6240R,2020-02-01,14,,2400,4000,,36608,165,,,"",FCLGA3647,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/199343/intel-xeon-gold-6240r-processor-35-75m-cache-2-40-ghz.html,Server,1073741824,Launched,90,199343,76.0mm x 56.5mm
841,20,40,Intel Xeon Gold 5218R,5218R,2020-02-01,14,,2100,4000,,28160,125,,,"",FCLGA3647,DDR4-2667,https://ark.intel.com/content/www/us/en/ark/products/199342/intel-xeon-gold-5218r-processor-27-5m-cache-2-10-ghz.html,Server,1073741824,Launched,87,199342,76.0mm x 56.5mm
842,12,24,Intel Xeon Gold 6256,6256,2020-02-01,14,,3600,4500,,33792,205,,,"",FCLGA3647,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/198655/intel-xeon-gold-6256-processor-33m-cache-3-60-ghz.html,Server,1073741824,Launched,64,198655,76.0mm x 56.5mm
843,8,16,Intel Xeon Gold 6250,6250,2020-02-01,14,,3900,4500,,36608,185,,,"",FCLGA3647,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/198652/intel-xeon-gold-6250-processor-35-75m-cache-3-90-ghz.html,Server,1073741824,Launched,60,198652,76.0mm x 56.5mm
844,8,8,Intel Xeon Bronze 3206R,3206R,2020-02-01,14,,1900,1900,,11264,85,,,"",FCLGA3647,DDR4-2133,https://ark.intel.com/content/www/us/en/ark/products/197101/intel-xeon-bronze-3206r-processor-11m-cache-1-90-ghz.html,Server,1073741824,Launched,78,197101,76.0mm x 56.5mm
845,12,24,Intel Xeon Silver 4214R,4214R,2020-02-01,14,,2400,3500,,16896,100,,,"",FCLGA3647,DDR4-2400,https://ark.intel.com/content/www/us/en/ark/products/197100/intel-xeon-silver-4214r-processor-16-5m-cache-2-40-ghz.html,Server,1073741824,Launched,79,197100,76.0mm x 56.5mm
846,10,20,Intel Xeon Silver 4210R,4210R,2020-02-01,14,,2400,3200,,14080,100,,,"",FCLGA3647,DDR4-2400,https://ark.intel.com/content/www/us/en/ark/products/197098/intel-xeon-silver-4210r-processor-13-75m-cache-2-40-ghz.html,Server,1073741824,Launched,84,197098,76.0mm x 56.5mm
847,32,64,Intel Xeon Platinum 9222,9222,2019-08-01,14,,2300,3700,,73216,250,,,"",,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/195437/intel-xeon-platinum-9222-processor-71-5m-cache-2-30-ghz.html,Server,,Launched,,195437,
848,18,36,Intel Xeon E5-4667 v4,E5-4667V4,2016-05-01,14,9.6,2200,3000,,46080,135,,,"",FCLGA2011-3,DDR4,https://ark.intel.com/content/www/us/en/ark/products/93807/intel-xeon-processor-e54667-v4-45m-cache-2-20-ghz.html,Server,1610612736,Launched,87,93807,45mm x 52.5mm
849,22,44,Intel Xeon E5-4669 v4,E5-4669V4,2016-05-01,14,9.6,2200,3000,,56320,135,,,"",FCLGA2011-3,DDR4,https://ark.intel.com/content/www/us/en/ark/products/93805/intel-xeon-processor-e54669-v4-55m-cache-2-20-ghz.html,Server,1610612736,Launched,90,93805,45mm x 52.5mm
850,14,28,Intel Xeon E5-4628L v4,E5-4628LV4,2016-05-01,14,8,1800,2200,,35840,75,,,"",FCLGA2011-3,DDR4,https://ark.intel.com/content/www/us/en/ark/products/93802/intel-xeon-processor-e54628l-v4-35m-cache-1-80-ghz.html,Embedded,1610612736,Launched,87,93802,45mm x 52.5mm
851,10,20,Intel Xeon E5-4620 v4,E5-4620V4,2016-05-01,14,8,2100,2600,,25600,105,,,"",FCLGA2011-3,DDR4,https://ark.intel.com/content/www/us/en/ark/products/93800/intel-xeon-processor-e54620-v4-25m-cache-2-10-ghz.html,Server,1610612736,Launched,79,93800,45mm x 52.5mm
852,10,10,Intel Xeon E5-4627 v4,E5-4627V4,2016-05-01,14,8,2600,3200,,25600,135,,,"",FCLGA2011-3,DDR4,https://ark.intel.com/content/www/us/en/ark/products/93799/intel-xeon-processor-e54627-v4-25m-cache-2-60-ghz.html,Server,1610612736,Launched,82,93799,45mm x 52.5mm
853,12,24,Intel Xeon E5-4640 v4,E5-4640V4,2016-05-01,14,8,2100,2600,,30720,105,,,"",FCLGA2011-3,DDR4,https://ark.intel.com/content/www/us/en/ark/products/93798/intel-xeon-processor-e54640-v4-30m-cache-2-10-ghz.html,Server,1610612736,Launched,80,93798,45mm x 52.5mm
854,16,32,Intel Xeon E5-4660 v4,E5-4660V4,2016-05-01,14,9.6,2200,3000,,40960,120,,,"",FCLGA2011-3,DDR4,https://ark.intel.com/content/www/us/en/ark/products/93796/intel-xeon-processor-e54660-v4-40m-cache-2-20-ghz.html,Server,1610612736,Launched,83,93796,45mm x 52.5mm
855,10,20,Intel Core i9-10900T,i9-10900T,2020-05-01,14,8,1900,4600,,20480,35,,,"",FCLGA1200,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/199324/intel-core-i910900t-processor-20m-cache-up-to-4-60-ghz.html,Desktop,134217728,Launched,100,199324,37.5mm x 37.5mm
856,8,16,Intel Core i9-9900K,i9-9900K,2018-11-01,14,8,3600,5000,,16384,95,,,"",FCLGA1151,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/186605/intel-core-i99900k-processor-16m-cache-up-to-5-00-ghz.html,Desktop,134217728,Launched,100,186605,37.5mm x 37.5mm
857,8,16,Intel Core i7-11850HE,i7-11850HE,2021-08-01,10,,,4700,2600,24576,,45,,"",,DDR4-3200,https://ark.intel.com/content/www/us/en/ark/products/217379/intel-core-i711850he-processor-24m-cache-up-to-4-70-ghz.html,Embedded,134217728,Launched,100,217379,50 x 26.5
858,4,8,Intel Core i7-1195G7,i7-1195G7,2021-05-01,10,4,,5000,2900,12288,,28,,"",FCBGA1449,"DDR4-3200, LPDDR4x-4267",https://ark.intel.com/content/www/us/en/ark/products/217187/intel-core-i71195g7-processor-12m-cache-up-to-5-00-ghz.html,Mobile,67108864,Launched,100,217187,45.5mm x 25mm
859,4,8,Intel Core i7-3820,i7-3820,2012-02-01,32,5,3600,3800,,10240,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/63698/intel-core-i73820-processor-10m-cache-up-to-3-80-ghz.html,Desktop,67350036.48046875,Discontinued,66.8,63698,52.5mm x 45.0mm
860,6,12,Intel Core i7-3930K,i7-3930K,2011-11-01,32,5,3200,3800,,12288,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/63697/intel-core-i73930k-processor-12m-cache-up-to-3-80-ghz.html,Desktop,67350036.48046875,Discontinued,66.8,63697,52.5mm x 45.0mm
861,6,12,Intel Core i7-3960X,i7-3960X,2011-11-01,32,5,3300,3900,,15360,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/63696/intel-core-i73960x-processor-extreme-edition-15m-cache-up-to-3-90-ghz.html,Desktop,67108864,Discontinued,66.8,63696,52.5mm x 45.0mm
862,10,20,Intel Core i9-10900X,i9-10900X,2019-11-01,14,8,3700,4500,,19712,165,,,"",FCLGA2066,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/198019/intel-core-i910900x-xseries-processor-19-25m-cache-3-70-ghz.html,Desktop,268435456,Launched,94,198019,
863,4,8,Intel Core i7-4940MX,i7-4940MX,2014-02-01,22,5,3100,4000,,8192,57,,,"",,DDR3L 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/78940/intel-core-i74940mx-processor-extreme-edition-8m-cache-up-to-4-00-ghz.html,Mobile,33554432,Discontinued,100,78940,37.5mm x 37.5mm x 4.7mm
864,4,8,Intel Core i7-4820K,i7-4820K,2013-08-01,22,5,3700,3900,,10240,130,,,"",FCLGA2011,DDR3 1333/1600/1866,https://ark.intel.com/content/www/us/en/ark/products/77781/intel-core-i74820k-processor-10m-cache-up-to-3-90-ghz.html,Desktop,67108864,Discontinued,66.8,77781,52.5mm x 45.0mm
865,6,12,Intel Core i7-4930K,i7-4930K,2013-08-01,22,5,3400,3900,,12288,130,,,"",FCLGA2011,DDR3 1333/1600/1866,https://ark.intel.com/content/www/us/en/ark/products/77780/intel-core-i74930k-processor-12m-cache-up-to-3-90-ghz.html,Desktop,67108864,Discontinued,66.8,77780,52.5mm x 45.0mm
866,6,12,Intel Core i7-4960X,i7-4960X,2013-08-01,22,5,3600,4000,,15360,130,,,"",FCLGA2011,DDR3 1333/1600/1866,https://ark.intel.com/content/www/us/en/ark/products/77779/intel-core-i74960x-processor-extreme-edition-15m-cache-up-to-4-00-ghz.html,Desktop,67108864,Discontinued,66.8,77779,52.5mm x 45.0mm
867,10,20,Intel Core i7-6950X,i7-6950X,2016-05-01,14,,3000,3500,,25600,140,,,"",FCLGA2011-3,DDR4 2400/2133,https://ark.intel.com/content/www/us/en/ark/products/94456/intel-core-i76950x-processor-extreme-edition-25m-cache-up-to-3-50-ghz.html,Desktop,134217728,Discontinued,67.3,94456,
868,8,16,Intel Core i7-6900K,i7-6900K,2016-05-01,14,,3200,3700,,20480,140,,,"",FCLGA2011-3,DDR4 2400/2133,https://ark.intel.com/content/www/us/en/ark/products/94196/intel-core-i76900k-processor-20m-cache-up-to-3-70-ghz.html,Desktop,134217728,Discontinued,67.2,94196,
869,6,12,Intel Core i7-6800K,i7-6800K,2016-05-01,14,,3400,3600,,15360,140,,,"",FCLGA2011-3,DDR4 2400/2133,https://ark.intel.com/content/www/us/en/ark/products/94189/intel-core-i76800k-processor-15m-cache-up-to-3-60-ghz.html,Desktop,134217728,Discontinued,67.2,94189,
870,6,12,Intel Core i7-6850K,i7-6850K,2016-05-01,14,,3600,3800,,15360,140,,,"",FCLGA2011-3,DDR4 2400/2133,https://ark.intel.com/content/www/us/en/ark/products/94188/intel-core-i76850k-processor-15m-cache-up-to-3-80-ghz.html,Desktop,134217728,Discontinued,67.2,94188,
871,6,12,Intel Core i7-5820K,i7-5820K,2014-08-01,22,0,3300,3600,,15360,140,,,"",FCLGA2011-3,DDR4 1600/1866/2133,https://ark.intel.com/content/www/us/en/ark/products/82932/intel-core-i75820k-processor-15m-cache-up-to-3-60-ghz.html,Desktop,67108864,Discontinued,66.8,82932,52.5mm x 45.0mm
872,6,12,Intel Core i7-5930K,i7-5930K,2014-08-01,22,0,3500,3700,,15360,140,,,"",FCLGA2011-3,DDR4 1600/1866/2133,https://ark.intel.com/content/www/us/en/ark/products/82931/intel-core-i75930k-processor-15m-cache-up-to-3-70-ghz.html,Desktop,67108864,Discontinued,66.8,82931,52.5mm x 45.0mm
873,8,16,Intel Core i7-5960X,i7-5960X,2014-08-01,22,0,3000,3500,,20480,140,,,"",FCLGA2011-3,DDR4 1600/1866/2133,https://ark.intel.com/content/www/us/en/ark/products/82930/intel-core-i75960x-processor-extreme-edition-20m-cache-up-to-3-50-ghz.html,Desktop,67108864,Discontinued,66.8,82930,52.5mm x 45.0mm
874,4,8,Intel Core i7-4930MX,i7-4930MX,2013-05-01,22,5,3000,3900,,8192,57,,,"",FCPGA946,DDR3L 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75133/intel-core-i74930mx-processor-extreme-edition-8m-cache-up-to-3-90-ghz.html,Mobile,33554432,Discontinued,100,75133,37.5mm x 37.5mm x 4.7mm
875,4,8,Intel Core i7-3940XM,i7-3940XM,2012-08-01,22,5,3000,3900,,8192,55,,,"",FCPGA988,DDR3/L/-RS 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/71096/intel-core-i73940xm-processor-extreme-edition-8m-cache-up-to-3-90-ghz.html,Mobile,33554432,Discontinued,105,71096,37.5 x 37.5mm (rPGA988B)
876,6,12,Intel Core i7-3970X,i7-3970X,2012-11-01,32,5,3500,4000,,15360,150,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/70845/intel-core-i73970x-processor-extreme-edition-15m-cache-up-to-4-00-ghz.html,Desktop,67580723.20019531,Discontinued,66.8,70845,52.5mm x 45.0mm
877,4,8,Intel Core i7-3920XM,i7-3920XM,2012-05-01,22,5,2900,3800,,8192,55,,,"",FCPGA988,DDR3/L/-RS 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/64887/intel-core-i73920xm-processor-extreme-edition-8m-cache-up-to-3-80-ghz.html,Mobile,33554432,Discontinued,105,64887,37.5 x 37.5mm (rPGA988B)
878,18,36,Intel Core i9-10980XE,i9-10980XE,2019-11-01,14,8,3000,4600,,25344,165,,,"",FCLGA2066,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/198017/intel-core-i910980xe-extreme-edition-processor-24-75m-cache-3-00-ghz.html,Desktop,268435456,Launched,86,198017,
879,14,28,Intel Core i9-10940X,i9-10940X,2019-11-01,14,8,3300,4600,,19712,165,,,"",FCLGA2066,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/198014/intel-core-i910940x-xseries-processor-19-25m-cache-3-30-ghz.html,Desktop,268435456,Launched,86,198014,
880,12,24,Intel Core i9-10920X,i9-10920X,2019-11-01,14,8,3500,4600,,19712,165,,,"",FCLGA2066,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/198012/intel-core-i910920x-xseries-processor-19-25m-cache-3-50-ghz.html,Desktop,268435456,Launched,94,198012,
881,12,24,Intel Core i9-9920X,i9-9920X,2018-11-01,14,8,3500,4400,,19712,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/189127/intel-core-i99920x-xseries-processor-19-25m-cache-up-to-4-50-ghz.html,Desktop,134217728,Discontinued,92,189127,
882,18,36,Intel Core i9-9980XE,i9-9980XE,2018-11-01,14,8,3000,4400,,25344,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/189126/intel-core-i99980xe-extreme-edition-processor-24-75m-cache-up-to-4-50-ghz.html,Desktop,134217728,Discontinued,84,189126,
883,14,28,Intel Core i9-9940X,i9-9940X,2018-11-01,14,8,3300,4400,,19712,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/189125/intel-core-i99940x-xseries-processor-19-25m-cache-up-to-4-50-ghz.html,Desktop,134217728,Discontinued,88,189125,
884,10,20,Intel Core i9-9900X,i9-9900X,2018-11-01,14,8,3500,4400,,19712,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/189124/intel-core-i99900x-xseries-processor-19-25m-cache-up-to-4-50-ghz.html,Desktop,134217728,Discontinued,92,189124,
885,16,32,Intel Core i9-9960X,i9-9960X,2018-11-01,14,8,3100,4400,,22528,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/189123/intel-core-i99960x-xseries-processor-22m-cache-up-to-4-50-ghz.html,Desktop,134217728,Discontinued,85,189123,
886,8,16,Intel Core i7-9800X,i7-9800X,2018-11-01,14,8,3800,4400,,16896,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/189122/intel-core-i79800x-xseries-processor-16-5m-cache-up-to-4-50-ghz.html,Desktop,134217728,Discontinued,95,189122,
887,4,8,Intel Core i7-11390H,i7-11390H,2021-05-01,10,4,,5000,3400,12288,,35,,"",FCBGA1449,"DDR4-3200, LPDDR4x-4267",https://ark.intel.com/content/www/us/en/ark/products/217182/intel-core-i711390h-processor-12m-cache-up-to-5-00-ghz-with-ipu.html,Mobile,67108864,Launched,100,217182,45.5mm x 25mm
888,4,8,Intel Core i7-1195G7,i7-1195G7,2021-05-01,10,4,,5000,2900,12288,,28,,"",FCBGA1449,"DDR4-3200, LPDDR4x-4267",https://ark.intel.com/content/www/us/en/ark/products/217181/intel-core-i71195g7-processor-12m-cache-up-to-5-00-ghz-with-ipu.html,Mobile,67108864,Launched,100,217181,45.5mm x 25mm
889,8,16,Intel Core i7-10870H,i7-10870H,2020-08-01,14,8,2200,5000,,16384,45,,,"",FCBGA1440,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/208018/intel-core-i710870h-processor-16m-cache-up-to-5-00-ghz.html,Mobile,134217728,Launched,100,208018,42mm x 28mm
890,8,16,Intel Core i7-10700E,i7-10700E,2020-05-01,14,8,2900,4500,,16384,65,,,"",FCLGA1200,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/203908/intel-core-i710700e-processor-16m-cache-up-to-4-50-ghz.html,Embedded,134217728,Launched,100,203908,37.5mm x 37.5mm
891,8,16,Intel Core i7-10700TE,i7-10700TE,2020-05-01,14,8,2000,4400,,16384,35,,,"",FCLGA1200,DDR4-2933,https://ark.intel.com/content/www/us/en/ark/products/203906/intel-core-i710700te-processor-16m-cache-up-to-4-50-ghz.html,Embedded,134217728,Launched,100,203906,37.5mm x 37.5mm
892,4,8,Intel Core i7-8665U,i7-8665U,2019-05-01,14,4,1900,4800,2100,8192,15,25,,"",FCBGA1528,"DDR4-2400, LPDDR3-2133",https://ark.intel.com/content/www/us/en/ark/products/193563/intel-core-i78665u-processor-8m-cache-up-to-4-80-ghz.html,Mobile,67108864,Launched,100,193563,46x24
893,4,8,Intel Core i7-8665UE,i7-8665UE,2019-05-01,14,4,1700,4400,2000,8192,15,25,,"",FCBGA1528,"DDR4-2400, LPDDR3-2133",https://ark.intel.com/content/www/us/en/ark/products/193554/intel-core-i78665ue-processor-8m-cache-up-to-4-40-ghz.html,Embedded,67108864,Launched,100,193554,46 x 24
894,4,8,Intel Core i7-8569U,i7-8569U,2019-05-01,14,4,2800,4700,,8192,28,,,"",FCBGA1528,"DDR4-2400, LPDDR3-2133",https://ark.intel.com/content/www/us/en/ark/products/191050/intel-core-i78569u-processor-8m-cache-up-to-4-70-ghz.html,Mobile,33554432,Launched,100,191050,46x24
895,2,4,Intel Core i7-8500Y,i7-8500Y,2019-02-01,14,4,1500,4200,1600,4096,5,7,,"",FCBGA1515,"LPDDR3-1866, DDR3L-1600",https://ark.intel.com/content/www/us/en/ark/products/185281/intel-core-i78500y-processor-4m-cache-up-to-4-20-ghz.html,Mobile,16777216,Launched,100,185281,20mm X 16.5mm
896,10,20,Intel Core i9-9820X,i9-9820X,2018-11-01,14,8,3300,4100,,16896,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/189121/intel-core-i99820x-xseries-processor-16-5m-cache-up-to-4-20-ghz.html,Desktop,134217728,Discontinued,92,189121,
897,18,36,Intel Core i9-7980XE,i9-7980XE,2017-08-01,,8,2600,4200,,25344,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/126699/intel-core-i97980xe-extreme-edition-processor-24-75m-cache-up-to-4-20-ghz.html,Desktop,134217728,Discontinued,94,126699,
898,16,32,Intel Core i9-7960X,i9-7960X,2017-08-01,,8,2800,4200,,22528,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/126697/intel-core-i97960x-xseries-processor-22m-cache-up-to-4-20-ghz.html,Desktop,134217728,Discontinued,98,126697,
899,14,28,Intel Core i9-7940X,i9-7940X,2017-08-01,,8,3100,4300,,19712,165,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/126695/intel-core-i97940x-xseries-processor-19-25m-cache-up-to-4-30-ghz.html,Desktop,134217728,Discontinued,102,126695,
900,12,24,Intel Core i9-7920X,i9-7920X,2017-08-01,14,8,2900,4300,,16896,140,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/126240/intel-core-i97920x-xseries-processor-16-5m-cache-up-to-4-30-ghz.html,Desktop,134217728,Discontinued,95,126240,
901,8,16,Intel Core i7-7820X,i7-7820X,2017-05-01,14,8,3600,4300,,11264,140,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/123767/intel-core-i77820x-xseries-processor-11m-cache-up-to-4-30-ghz.html,Desktop,134217728,Discontinued,99,123767,
902,10,20,Intel Core i9-7900X,i9-7900X,2017-05-01,14,8,3300,4300,,14080,140,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/123613/intel-core-i97900x-xseries-processor-13-75m-cache-up-to-4-30-ghz.html,Desktop,134217728,Discontinued,95,123613,
903,6,12,Intel Core i7-7800X,i7-7800X,2017-05-01,14,8,3500,4000,,8448,140,,,"",FCLGA2066,DDR4-2400,https://ark.intel.com/content/www/us/en/ark/products/123589/intel-core-i77800x-xseries-processor-8-25m-cache-up-to-4-00-ghz.html,Desktop,134217728,Discontinued,100,123589,
904,4,4,Intel Core i5-7640X,i5-7640X,2017-05-01,14,8,4000,4200,,6144,112,,,"",FCLGA2066,DDR4-2666,https://ark.intel.com/content/www/us/en/ark/products/121500/intel-core-i57640x-xseries-processor-6m-cache-up-to-4-20-ghz.html,Desktop,67108864,Discontinued,100,121500,
905,5,5,Intel Core i3-L13G4,i3-L13G4,2020-05-01,10,4,800,2800,,4096,,,,"",FC-CSP1016,LPDDR4X 4267 POP Memory,https://ark.intel.com/content/www/us/en/ark/products/202778/intel-core-i3l13g4-processor-4m-cache-up-to-2-8ghz.html,Mobile,8388608,Launched,100,202778,12mm x 12mm
